time,latitude,longitude,depth,mag,place,humans,humanRange,money,moneyRange
2013-04-26 03:15:49,51.467,-177.826,21.0,5.0,"51km SSE of Tanaga Volcano, Alaska",0,"None",0,"less than $100K"
2013-04-26 06:53:28,-28.681,-178.916,351.0,6.1,"118km WNW of Raoul Island, New Zealand",3,"100-1000 people",3,"more than $100.000.000"
2013-04-26 06:53:28,-28.7357,-178.9155,349.02,6.2,"115km WNW of Raoul Island, New Zealand",1,"1-10 people",2,"more than $1.000.000"
2013-04-27 21:51:29,-18.203,-69.048,87.1,5.1,"54km E of Putre, Chile",0,"None",0,"less than $100K"
2013-04-27 21:51:31,-18.26,-69.239,109.8,5.1,"34km ESE of Putre, Chile",0,"None",0,"less than $100K"
2013-04-29 13:01:46,35.705,140.95,53.2,5.6,"11km ESE of Hasaki, Japan",2,"10-100 people",0,"less than $100K"
2013-04-29 13:42:59,3.886,95.918,61.1,5.0,"36km SW of Meulaboh, Indonesia",0,"None",0,"less than $100K"
2013-04-30 01:03:36,51.274,92.39,16.7,5.3,"40km SW of Shagonar, Russia",0,"None",0,"less than $100K"
2013-04-30 06:25:23,37.655,-25.007,10.0,5.9,"29km ESE of Furnas, Portugal",0,"None",0,"less than $100K"
2013-04-30 06:56:47,17.488,-62.142,48.9,5.3,"38km WSW of Codrington, Barbuda",2,"10-100 people",0,"less than $100K"
2013-04-30 10:33:06,0.1509,119.8328,37.08,5.3,"101km SSW of Ogotua, Indonesia",1,"1-10 people",3,"more than $100.000.000"
2013-04-30 10:57:07,-33.525,-70.543,81.7,5.0,"7km SSE of Villa Presidente Frei, Nunoa, Santiago, Chile, Chile",2,"10-100 people",0,"less than $100K"
2013-04-30 14:39:16,-65.39,179.451,10.0,5.4,"225km N of Scott Island Bank, Antarctica",3,"100-1000 people",0,"less than $100K"
2013-05-01 05:38:00,14.938,123.28,34.2,5.3,"88km NNE of Sabang Indan, Philippines",1,"1-10 people",2,"more than $1.000.000"
2013-05-01 06:57:12,33.1,75.838,9.8,5.7,"17km NE of Bhadarwah, India",1,"1-10 people",2,"more than $1.000.000"
2013-05-01 09:51:27,-17.575,167.79,10.0,5.1,"59km WNW of Port-Vila, Vanuatu",1,"1-10 people",3,"more than $100.000.000"
2013-05-01 18:31:04,28.292,51.746,10.0,5.2,"101km SW of Firuzabad, Iran",0,"None",0,"less than $100K"
2013-05-01 23:13:05,34.8647,141.7099,9.0,5.4,"125km SE of Hasaki, Japan",3,"100-1000 people",2,"more than $1.000.000"
2013-05-03 06:10:12,52.654,157.263,167.0,5.3,"73km WSW of Paratunka, Russia",0,"None",2,"more than $1.000.000"
2013-05-03 09:18:18,-28.105,-72.381,9.9,5.2,"167km WNW of Vallenar, Chile",0,"None",1,"more than $100.000"
2013-05-04 06:27:42,1.695,126.263,56.4,5.0,"123km ENE of Bitung, Indonesia",3,"100-1000 people",1,"more than $100.000"
2013-05-04 09:44:46,-18.601,-177.907,584.0,5.0,"241km NNE of Ndoi Island, Fiji",0,"None",1,"more than $100.000"
2013-05-05 13:18:57,-9.489,-79.096,50.7,5.1,"72km SW of Chimbote, Peru",0,"None",2,"more than $1.000.000"
2013-05-06 02:28:03,28.448,51.755,10.0,5.0,"91km WSW of Firuzabad, Iran",0,"None",0,"less than $100K"
2013-05-06 13:14:33,37.412,143.673,11.3,5.0,"236km ESE of Ishinomaki, Japan",0,"None",1,"more than $100.000"
2013-05-06 19:50:23,-9.1588,107.919,34.64,5.1,"154km S of Cikawunggading, Indonesia",0,"None",0,"less than $100K"
2013-05-07 02:17:52,-11.434,166.378,96.3,5.1,"99km SE of Lata, Solomon Islands",3,"100-1000 people",1,"more than $100.000"
2013-05-07 10:10:55,-19.638,175.064,70.1,6.0,"239km NNE of Ceva-i-Ra, Fiji",2,"10-100 people",3,"more than $100.000.000"
2013-05-09 13:56:42,1.34,128.145,114.9,5.0,"45km SSE of Tobelo, Indonesia",0,"None",0,"less than $100K"
2013-05-10 08:38:28,67.544,139.3,16.1,5.4,"197km S of Deputatskiy, Russia",0,"None",0,"less than $100K"
2013-05-10 20:49:27,14.01,-91.489,66.8,5.1,"29km SW of Nueva Concepcion, Guatemala",2,"10-100 people",1,"more than $100.000"
2013-05-10 22:52:45,-6.496,154.378,65.5,5.1,"124km W of Panguna, Papua New Guinea",3,"100-1000 people",1,"more than $100.000"
2013-05-11 02:08:08,26.56,57.77,15.0,6.1,"94km SE of Minab, Iran",4,"1000-10000 people",2,"more than $1.000.000"
2013-05-11 03:09:47,26.548,57.926,8.9,5.5,"107km SE of Minab, Iran",0,"None",0,"less than $100K"
2013-05-11 03:41:27,26.53,57.94,10.0,5.1,"109km SE of Minab, Iran",0,"None",2,"more than $1.000.000"
2013-05-11 08:42:36,26.603,57.837,10.1,5.0,"96km SE of Minab, Iran",1,"1-10 people",1,"more than $100.000"
2013-05-11 15:39:24,-26.15,-69.2749,18.1,5.4,"81km ENE of Diego de Almagro, Chile",2,"10-100 people",3,"more than $100.000.000"
2013-05-11 20:46:57,-17.954,-175.099,212.2,6.4,"140km WNW of Neiafu, Tonga",4,"1000-10000 people",2,"more than $1.000.000"
2013-05-12 00:06:59,26.404,57.522,17.6,5.5,"93km SSE of Minab, Iran",1,"1-10 people",0,"less than $100K"
2013-05-12 07:30:02,13.584,-91.242,24.4,5.8,"58km SW of Puerto San Jose, Guatemala",1,"1-10 people",0,"less than $100K"
2013-05-12 10:54:48,26.716,57.765,14.0,5.5,"83km SE of Minab, Iran",3,"100-1000 people",0,"less than $100K"
2013-05-12 12:51:53,-20.996,-68.673,132.6,5.2,"165km N of Calama, Chile",1,"1-10 people",1,"more than $100.000"
2013-05-12 12:59:10,-26.157,-69.442,10.0,5.4,"65km ENE of Diego de Almagro, Chile",0,"None",2,"more than $1.000.000"
2013-05-12 20:06:41,52.488,-171.971,8.0,5.4,"48km W of Amukta Island, Alaska",1,"1-10 people",0,"less than $100K"
2013-05-12 22:42:45,43.959,147.805,53.8,5.2,"88km ENE of Shikotan, Russia",1,"1-10 people",0,"less than $100K"
2013-05-12 23:05:27,21.941,143.745,167.0,5.5,"196km NW of Farallon de Pajaros, Northern Mariana Islands",0,"None",0,"less than $100K"
2013-05-13 00:00:29,0.752,125.326,89.1,5.1,"76km SE of Tondano, Indonesia",1,"1-10 people",2,"more than $1.000.000"
2013-05-14 00:32:25,18.728,145.287,602.3,6.8,"40km W of Agrihan, Northern Mariana Islands",4,"1000-10000 people",2,"more than $1.000.000"
2013-05-14 10:19:06,56.2,162.696,10.0,5.0,"13km ESE of Ust'-Kamchatsk Staryy, Russia",0,"None",1,"more than $100.000"
2013-05-14 23:39:17,-15.596,-73.072,119.6,5.5,"86km WSW of Orcopampa, Peru",0,"None",0,"less than $100K"
2013-05-15 03:36:01,-4.56,152.818,58.7,5.7,"25km WSW of Taron, Papua New Guinea",0,"None",0,"less than $100K"
2013-05-15 10:54:28,31.468,86.569,26.0,5.1,"110km E of Maindong, China",1,"1-10 people",0,"less than $100K"
2013-05-15 10:58:42,-4.546,153.212,67.8,5.0,"21km ESE of Taron, Papua New Guinea",0,"None",0,"less than $100K"
2013-05-15 13:51:43,46.146,151.131,115.8,5.3,"272km ENE of Kuril'sk, Russia",1,"1-10 people",3,"more than $100.000.000"
2013-05-16 16:29:17,12.089,-73.426,27.2,5.0,"82km NW of Riohacha, Colombia",2,"10-100 people",0,"less than $100K"
2013-05-16 18:27:08,-22.154,-179.564,584.6,5.1,"189km SSW of Ndoi Island, Fiji",0,"None",1,"more than $100.000"
2013-05-16 22:38:24,-56.089,-26.916,58.5,5.1,"70km NNE of Visokoi Island, ",1,"1-10 people",3,"more than $100.000.000"
2013-05-17 06:43:15,-11.066,165.08,7.0,5.7,"90km WSW of Lata, Solomon Islands",0,"None",1,"more than $100.000"
2013-05-17 08:32:39,-6.24,154.44,77.2,5.4,"115km W of Panguna, Papua New Guinea",2,"10-100 people",0,"less than $100K"
2013-05-18 05:47:59,37.739,141.471,39.0,6.0,"50km NE of Namie, Japan",1,"1-10 people",3,"more than $100.000.000"
2013-05-18 10:03:16,26.606,57.785,15.0,5.5,"92km SE of Minab, Iran",0,"None",0,"less than $100K"
2013-05-18 10:57:47,26.502,57.712,15.0,5.4,"95km SE of Minab, Iran",0,"None",0,"less than $100K"
2013-05-19 03:41:21,56.172,164.421,21.7,5.0,"120km E of Ust'-Kamchatsk Staryy, Russia",0,"None",3,"more than $100.000.000"
2013-05-19 06:24:06,36.372,143.358,9.8,5.0,"233km ESE of Iwaki, Japan",0,"None",0,"less than $100K"
2013-05-19 17:44:45,52.425,160.318,40.3,5.1,"132km ESE of Petropavlovsk-Kamchatskiy, Russia",0,"None",0,"less than $100K"
2013-05-19 18:41:16,52.3699,160.1026,44.11,5.1,"123km SE of Petropavlovsk-Kamchatskiy, Russia",0,"None",2,"more than $1.000.000"
2013-05-19 18:44:10,52.226,160.224,18.0,5.9,"140km SE of Petropavlovsk-Kamchatskiy, Russia",0,"None",3,"more than $100.000.000"
2013-05-19 19:21:28,52.381,160.096,54.3,5.1,"122km SE of Petropavlovsk-Kamchatskiy, Russia",2,"10-100 people",0,"less than $100K"
2013-05-19 19:43:22,52.404,160.098,52.5,5.0,"121km SE of Petropavlovsk-Kamchatskiy, Russia",1,"1-10 people",1,"more than $100.000"
2013-05-19 19:51:28,52.3577,160.1832,53.11,5.1,"128km SE of Petropavlovsk-Kamchatskiy, Russia",0,"None",0,"less than $100K"
2013-05-19 19:53:18,52.706,158.837,92.7,5.1,"38km SE of Vilyuchinsk, Russia",1,"1-10 people",0,"less than $100K"
2013-05-19 20:20:12,52.41,159.993,43.7,5.1,"115km SE of Petropavlovsk-Kamchatskiy, Russia",0,"None",3,"more than $100.000.000"
2013-05-19 21:05:17,52.352,160.088,43.3,5.1,"124km SE of Petropavlovsk-Kamchatskiy, Russia",2,"10-100 people",2,"more than $1.000.000"
2013-05-19 22:38:50,52.359,160.217,40.1,5.0,"130km SE of Petropavlovsk-Kamchatskiy, Russia",1,"1-10 people",1,"more than $100.000"
2013-05-19 23:50:24,52.748,159.112,70.2,5.1,"45km SE of Petropavlovsk-Kamchatskiy, Russia",1,"1-10 people",0,"less than $100K"
2013-05-19 23:50:25,52.747,159.163,72.7,5.1,"47km SE of Petropavlovsk-Kamchatskiy, Russia",0,"None",1,"more than $100.000"
2013-05-19 23:51:35,52.365,159.987,49.7,5.2,"117km SE of Petropavlovsk-Kamchatskiy, Russia",2,"10-100 people",1,"more than $100.000"
2013-05-19 23:51:35,52.38,159.973,53.4,5.2,"116km SE of Petropavlovsk-Kamchatskiy, Russia",2,"10-100 people",2,"more than $1.000.000"
2013-05-19 23:58:15,52.383,159.952,58.8,5.0,"114km SE of Petropavlovsk-Kamchatskiy, Russia",0,"None",1,"more than $100.000"
2013-05-20 00:13:17,52.269,160.231,38.5,5.5,"137km SE of Petropavlovsk-Kamchatskiy, Russia",0,"None",1,"more than $100.000"
2013-05-20 01:07:36,52.307,160.254,29.2,5.1,"136km SE of Petropavlovsk-Kamchatskiy, Russia",2,"10-100 people",2,"more than $1.000.000"
2013-05-20 17:18:11,36.493,70.429,207.7,5.0,"51km E of Farkhar, Afghanistan",0,"None",0,"less than $100K"
2013-05-20 20:13:54,52.319,160.315,32.2,5.0,"138km SE of Petropavlovsk-Kamchatskiy, Russia",0,"None",0,"less than $100K"
2013-05-20 23:01:25,52.426,160.223,17.4,5.4,"126km ESE of Petropavlovsk-Kamchatskiy, Russia",0,"None",3,"more than $100.000.000"
2013-05-21 01:55:05,52.469,160.486,15.1,6.0,"139km ESE of Petropavlovsk-Kamchatskiy, Russia",0,"None",2,"more than $1.000.000"
2013-05-21 03:05:50,52.37,160.357,14.4,5.9,"137km ESE of Petropavlovsk-Kamchatskiy, Russia",0,"None",0,"less than $100K"
2013-05-21 03:08:22,52.492,159.985,44.1,5.7,"109km SE of Petropavlovsk-Kamchatskiy, Russia",0,"None",1,"more than $100.000"
2013-05-21 04:24:07,52.335,160.419,28.5,5.0,"143km ESE of Petropavlovsk-Kamchatskiy, Russia",1,"1-10 people",2,"more than $1.000.000"
2013-05-21 08:25:53,23.384,123.68,10.0,5.4,"116km SSW of Ishigaki, Japan",1,"1-10 people",0,"less than $100K"
2013-05-21 12:51:56,-45.594,-76.587,28.8,5.3,"294km W of Puerto Chacabuco, Chile",0,"None",2,"more than $1.000.000"
2013-05-21 13:27:49,-15.144,-71.358,108.7,5.2,"42km NNE of Ccolo, Peru",3,"100-1000 people",3,"more than $100.000.000"
2013-05-21 14:51:47,45.151,142.841,269.0,5.1,"83km ESE of Makubetsu, Japan",0,"None",0,"less than $100K"
2013-05-21 18:52:00,-6.521,154.578,58.3,5.0,"102km WSW of Panguna, Papua New Guinea",3,"100-1000 people",3,"more than $100.000.000"
2013-05-21 23:02:44,-13.817,-72.398,88.4,5.8,"46km SW of Anta, Peru",2,"10-100 people",1,"more than $100.000"
2013-05-23 17:19:04,-23.025,-177.109,171.4,7.4,"282km SW of Vaini, Tonga",5,"more than 10.000 people",3,"more than $100.000.000"
2013-05-23 21:07:46,-20.561,-175.765,149.1,6.3,"86km NW of Nuku`alofa, Tonga",4,"1000-10000 people",3,"more than $100.000.000"
2013-05-23 21:15:56,-20.53,-175.804,130.8,5.0,"91km NW of Nuku`alofa, Tonga",0,"None",1,"more than $100.000"
2013-05-23 22:44:55,27.2095,53.611,9.83,5.1,"72km SW of Gerash, Iran",1,"1-10 people",3,"more than $100.000.000"
2013-05-23 22:44:58,27.234,53.502,41.1,5.2,"78km SW of Gerash, Iran",0,"None",0,"less than $100K"
2013-05-23 23:33:53,-5.2027,151.8775,55.34,5.0,"103km SSW of Kokopo, Papua New Guinea",0,"None",1,"more than $100.000"
2013-05-23 23:33:53,-5.234,151.905,60.8,5.1,"105km SSW of Kokopo, Papua New Guinea",2,"10-100 people",0,"less than $100K"
2013-05-24 01:10:01,-54.454,158.952,9.7,5.5,"3km N of Macquarie Island, Australia",0,"None",1,"more than $100.000"
2013-05-24 03:47:08,40.1918,-121.0595,9.7,5.7,"10km WNW of Greenville, California",0,"None",3,"more than $100.000.000"
2013-05-24 22:18:33,40.895,69.173,15.8,5.3,"9km NNW of Buka, Uzbekistan",0,"None",2,"more than $1.000.000"
2013-05-24 22:18:34,40.89,69.176,21.3,5.4,"8km NNW of Buka, Uzbekistan",2,"10-100 people",0,"less than $100K"
2013-05-25 01:04:28,-16.757,-69.559,163.3,5.3,"59km WSW of Desaguadero, Peru",0,"None",0,"less than $100K"
2013-05-25 10:32:55,-7.54,127.934,110.8,5.5,"283km ENE of Dili, East Timor",3,"100-1000 people",2,"more than $1.000.000"
2013-05-26 06:08:15,39.931,67.345,15.8,5.7,"19km NNE of Bulung'ur, Uzbekistan",2,"10-100 people",1,"more than $100.000"
2013-05-26 16:00:55,36.736,5.178,10.0,5.0,"8km ESE of Bejaia, Algeria",1,"1-10 people",0,"less than $100K"
2013-05-27 03:36:30,14.553,53.892,10.3,5.9,"211km N of Tamrida, Yemen",2,"10-100 people",0,"less than $100K"
2013-05-27 09:41:14,9.387,-82.647,11.3,5.7,"12km SSW of Guabito, Panama",2,"10-100 people",0,"less than $100K"
2013-05-27 11:29:29,-3.601,152.48,472.5,5.1,"8km NE of Namatanai, Papua New Guinea",3,"100-1000 people",3,"more than $100.000.000"
2013-05-28 00:09:54,43.224,41.608,9.8,5.1,"27km SSW of Teberda, Russia",2,"10-100 people",0,"less than $100K"
2013-05-28 08:45:53,-21.4,-177.818,405.9,5.0,"123km SE of Ndoi Island, Fiji",0,"None",1,"more than $100.000"
2013-05-28 16:25:33,53.492,159.742,76.2,5.4,"88km NE of Petropavlovsk-Kamchatskiy, Russia",0,"None",0,"less than $100K"
2013-05-28 19:24:24,34.173,140.745,30.0,5.0,"114km SSE of Katsuura, Japan",2,"10-100 people",2,"more than $1.000.000"
2013-05-30 02:24:17,17.7,120.864,19.9,5.1,"11km NNW of Licuan, Philippines",0,"None",0,"less than $100K"
2013-05-30 18:36:59,-3.952,99.495,20.1,5.3,"262km S of Muara Siberut, Indonesia",3,"100-1000 people",0,"less than $100K"
2013-05-31 13:06:50,-20.307,169.024,34.0,5.1,"87km SSW of Isangel, Vanuatu",0,"None",0,"less than $100K"
2013-05-31 13:25:55,-28.276,-178.603,262.9,5.2,"129km NNW of Raoul Island, New Zealand",0,"None",3,"more than $100.000.000"
2013-06-01 01:34:15,-23.026,-177.287,184.1,5.3,"295km SW of Vaini, Tonga",1,"1-10 people",1,"more than $100.000"
2013-06-01 14:10:10,7.257,124.889,41.4,5.6,"11km NNE of Banawa, Philippines",2,"10-100 people",0,"less than $100K"
2013-06-01 17:32:49,-7.034,155.913,56.1,5.5,"83km WSW of Chirovanga, Solomon Islands",0,"None",3,"more than $100.000.000"
2013-06-02 00:58:45,12.324,-88.198,35.2,5.0,"93km WSW of Jiquilillo, Nicaragua",2,"10-100 people",2,"more than $1.000.000"
2013-06-02 05:43:03,23.794,121.133,17.0,6.2,"25km SE of Buli, Taiwan",4,"1000-10000 people",2,"more than $1.000.000"
2013-06-02 08:08:33,-6.234,147.383,65.3,5.1,"67km NW of Finschhafen, Papua New Guinea",1,"1-10 people",1,"more than $100.000"
2013-06-02 16:39:24,-6.362,154.373,56.1,5.0,"123km W of Panguna, Papua New Guinea",1,"1-10 people",0,"less than $100K"
2013-06-02 20:08:31,7.251,124.926,43.9,5.5,"10km NNW of Linao, Philippines",0,"None",2,"more than $1.000.000"
2013-06-03 15:31:02,-4.942,102.381,41.3,5.1,"126km S of Bengkulu, Indonesia",1,"1-10 people",2,"more than $1.000.000"
2013-06-04 02:23:02,45.467,150.86,51.1,5.1,"234km E of Kuril'sk, Russia",3,"100-1000 people",0,"less than $100K"
2013-06-04 02:23:20,45.359,151.146,43.4,5.3,"256km E of Kuril'sk, Russia",0,"None",1,"more than $100.000"
2013-06-04 11:00:08,45.352,150.927,20.6,5.5,"239km E of Kuril'sk, Russia",0,"None",2,"more than $1.000.000"
2013-06-04 11:01:58,45.35,150.967,37.1,5.3,"242km E of Kuril'sk, Russia",0,"None",0,"less than $100K"
2013-06-04 14:03:10,16.984,145.827,16.1,5.4,"71km NNE of Anatahan, Northern Mariana Islands",2,"10-100 people",0,"less than $100K"
2013-06-04 22:55:28,-4.535,152.953,67.8,5.0,"11km SW of Taron, Papua New Guinea",2,"10-100 people",1,"more than $100.000"
2013-06-05 00:12:39,18.9148,-155.061,40.3,5.3,"54km SE of Pahala, Hawaii",0,"None",2,"more than $1.000.000"
2013-06-05 00:43:40,37.511,95.794,32.7,5.1,"35km NE of Xitieshan, China",1,"1-10 people",3,"more than $100.000.000"
2013-06-05 04:47:26,-11.401,166.299,39.0,6.1,"91km SSE of Lata, Solomon Islands",3,"100-1000 people",2,"more than $1.000.000"
2013-06-05 09:14:53,-8.096,-74.26,151.6,5.2,"45km NE of Pucallpa, Peru",1,"1-10 people",0,"less than $100K"
2013-06-05 11:55:11,-3.26,139.055,59.6,5.2,"183km WSW of Abepura, Indonesia",1,"1-10 people",2,"more than $1.000.000"
2013-06-06 03:28:58,35.548,140.459,53.6,5.0,"6km SSE of Naruto, Japan",0,"None",0,"less than $100K"
2013-06-06 08:16:19,-6.404,154.654,80.7,5.0,"92km W of Panguna, Papua New Guinea",1,"1-10 people",2,"more than $1.000.000"
2013-06-06 11:53:42,36.76,21.907,10.3,5.2,"5km SW of Koroni, Greece",0,"None",3,"more than $100.000.000"
2013-06-07 08:46:56,-15.761,167.976,193.0,5.0,"71km ENE of Norsup, Vanuatu",1,"1-10 people",0,"less than $100K"
2013-06-07 16:38:03,24.062,122.566,33.0,5.8,"62km SW of Yonakuni, Japan",2,"10-100 people",0,"less than $100K"
2013-06-08 02:12:00,10.635,126.763,52.5,5.4,"101km NE of San Isidro, Philippines",3,"100-1000 people",1,"more than $100.000"
2013-06-08 07:37:07,10.651,126.726,50.3,5.1,"99km NE of San Isidro, Philippines",1,"1-10 people",1,"more than $100.000"
2013-06-08 11:55:39,-21.495,-68.183,113.1,5.1,"132km NE of Calama, Chile",0,"None",0,"less than $100K"
2013-06-08 12:25:08,-22.642,-66.691,215.0,5.6,"102km W of Abra Pampa, Argentina",0,"None",0,"less than $100K"
2013-06-08 20:33:27,10.715,126.873,10.0,5.2,"116km NE of San Isidro, Philippines",1,"1-10 people",0,"less than $100K"
2013-06-09 00:21:34,-58.756,-25.456,31.7,5.2,"68km ENE of Bristol Island, South Sandwich Islands",2,"10-100 people",0,"less than $100K"
2013-06-09 14:22:12,-25.9665,131.9755,1.07,5.8,"Northern Territory, Australia",2,"10-100 people",0,"less than $100K"
2013-06-09 21:40:28,-8.869,158.004,29.7,5.0,"145km SW of Dadali, Solomon Islands",0,"None",3,"more than $100.000.000"
2013-06-11 02:30:36,-1.78,100.278,35.2,5.1,"57km SW of Painan, Indonesia",1,"1-10 people",2,"more than $1.000.000"
2013-06-11 09:37:05,-21.812,-68.238,103.7,5.1,"101km NE of Calama, Chile",3,"100-1000 people",1,"more than $100.000"
2013-06-11 19:12:55,-18.008,168.351,75.2,5.4,"30km S of Port-Vila, Vanuatu",3,"100-1000 people",0,"less than $100K"
2013-06-13 13:24:45,26.545,128.845,20.0,5.6,"86km E of Nago, Japan",2,"10-100 people",0,"less than $100K"
2013-06-13 16:47:23,-9.998,107.243,8.6,6.7,"177km ENE of Flying Fish Cove, Christmas Island",4,"1000-10000 people",3,"more than $100.000.000"
2013-06-13 17:23:53,-9.982,107.32,16.5,5.4,"186km ENE of Flying Fish Cove, Christmas Island",3,"100-1000 people",3,"more than $100.000.000"
2013-06-13 22:19:32,-19.915,-173.709,7.8,5.0,"68km E of Pangai, Tonga",0,"None",2,"more than $1.000.000"
2013-06-15 16:11:00,34.4488,25.0435,10.0,6.2,"61km S of Pirgos, Greece",4,"1000-10000 people",2,"more than $1.000.000"
2013-06-15 17:34:29,11.7246,-86.9754,35.81,6.5,"46km W of Masachapa, Nicaragua",4,"1000-10000 people",2,"more than $1.000.000"
2013-06-15 18:10:42,11.7509,-86.9691,40.59,5.1,"49km W of Masachapa, Nicaragua",0,"None",2,"more than $1.000.000"
2013-06-16 02:51:35,-56.2431,-27.5327,83.32,5.5,"54km NNW of Visokoi Island, ",2,"10-100 people",2,"more than $1.000.000"
2013-06-16 05:18:59,18.149,-99.204,52.0,5.8,"15km NW of Copalillo, Mexico",2,"10-100 people",1,"more than $100.000"
2013-06-16 21:39:04,34.27,25.114,26.0,6.0,"81km S of Pirgos, Greece",0,"None",2,"more than $1.000.000"
2013-06-17 15:12:58,11.878,-86.952,75.3,5.0,"48km WNW of Masachapa, Nicaragua",1,"1-10 people",0,"less than $100K"
2013-06-17 19:17:58,-7.784,115.825,257.6,5.0,"58km NNE of Baturinggit Kaja, Indonesia",2,"10-100 people",3,"more than $100.000.000"
2013-06-18 23:02:09,54.242,86.149,9.8,5.3,"3km W of Starobachaty, Russia",0,"None",1,"more than $100.000"
2013-06-19 06:52:38,-3.766,151.357,9.9,5.5,"102km WNW of Rabaul, Papua New Guinea",1,"1-10 people",3,"more than $100.000.000"
2013-06-19 09:39:33,-20.952,-174.493,34.7,5.0,"63km NE of `Ohonua, Tonga",0,"None",1,"more than $100.000"
2013-06-19 21:29:11,-32.673,-70.014,104.8,5.3,"57km ENE of Los Andes, Chile",0,"None",0,"less than $100K"
2013-06-20 01:49:44,40.82,142.418,51.2,5.0,"85km ENE of Hachinohe, Japan",0,"None",0,"less than $100K"
2013-06-21 10:33:59,44.222,10.113,10.3,5.2,"2km SSW of Fivizzano, Italy",0,"None",2,"more than $1.000.000"
2013-06-21 22:19:09,12.536,143.73,34.9,5.3,"130km SW of Merizo Village, Guam",0,"None",0,"less than $100K"
2013-06-22 01:41:39,12.574,143.707,10.0,5.1,"129km SW of Merizo Village, Guam",2,"10-100 people",3,"more than $100.000.000"
2013-06-22 05:42:39,-8.305,116.058,46.5,5.1,"11km NNW of Pemenang, Indonesia",0,"None",3,"more than $100.000.000"
2013-06-22 05:47:54,-10.089,161.01,81.9,5.0,"107km WNW of Kirakira, Solomon Islands",2,"10-100 people",0,"less than $100K"
2013-06-22 12:05:00,7.468,-82.037,10.0,5.0,"92km SSW of San Felix, Panama",2,"10-100 people",3,"more than $100.000.000"
2013-06-23 15:19:24,-4.997,151.327,129.8,5.0,"126km SW of Kokopo, Papua New Guinea",3,"100-1000 people",0,"less than $100K"
2013-06-23 20:00:36,10.1,-85.534,18.4,5.4,"10km WSW of Nicoya, Costa Rica",1,"1-10 people",1,"more than $100.000"
